id;name;minplayers;maxplayers;yearpublished;playingtime;image;game_category;game_mechanic
196326;Love Letter: Premium Edition;2;8;2016;30;196326.jpg;Card Game, Deduction;Hand Management, Player Elimination
36553;Time's Up! Title Recall!;4;18;2008;60;036553.jpg;Humor, Movies / TV / Radio theme, Party Game;Acting, Communication Limits, Memory, Team-Based Game
127398;Legends of Andor;2;4;2012;90;127398.jpg;Adventure, Fantasy, Fighting, Puzzle;Area Movement, Cooperative Game, Dice Rolling, Scenario / Mission / Campaign Game, Variable Player Powers
133473;Sushi Go!;2;5;2013;15;133473.jpg;Card Game;Closed Drafting, End Game Bonuses, Hand Management, Set Collection, Simultaneous Action Selection
31730;Wabash Cannonball;2;6;2007;60;031730.jpg;Economic, Post-Napoleonic, Trains, Transportation;Auction: Turn Order Until Pass, Auction/Bidding, Investment, Network and Route Building, Ownership, Stock Holding, Victory Points as a Resource
18;RoboRally;2;8;1994;120;000018.jpg;Maze, Miniatures, Racing, Science Fiction;Action Queue, Bias, Grid Movement, Lose a Turn, Modular Board, Programmed Movement, Race, Scenario / Mission / Campaign Game, Simultaneous Action Selection
133848;Euphoria: Build a Better Dystopia;2;6;2013;60;133848.jpg;Science Fiction;Dice Rolling, Hand Management, Race, Set Collection, Trading, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers
95527;Madeira;2;4;2013;150;095527.jpg;Dice, Economic, Farming, Nautical;Area Majority / Influence, Dice Rolling, Turn Order: Pass Order, Turn Order: Stat-Based, Worker Placement, Worker Placement with Dice Workers
90419;Airlines Europe;2;5;2011;75;090419.jpg;Aviation / Flight, Economic;Investment, Network and Route Building, Open Drafting, Set Collection, Stock Holding
91312;Discworld: Ankh-Morpork;2;4;2011;60;091312.jpg;Bluffing, Card Game, City Building, Deduction, Fantasy, Novel-based;Area Majority / Influence, Dice Rolling, Events, Hand Management, Hidden Roles, Interrupts, Roles with Asymmetric Information, Sudden Death Ending, Take That
284435;Nova Luna;1;4;2019;60;284435.jpg;Abstract Strategy, Puzzle;Contracts, Race, Tile Placement, Turn Order: Time Track
163968;Elysium;2;4;2015;60;163968.png;Ancient, Card Game, Mythology;Open Drafting, Set Collection, Take That, Turn Order: Claim Action, Variable Set-up
153938;Camel Up;2;8;2014;30;153938.png;Animals, Dice, Racing;Betting and Bluffing, Dice Rolling, End Game Bonuses, Roll / Spin and Move, Track Movement, Variable Set-up
280794;Etherfields;1;4;2020;180;280794.png;Adventure, Exploration, Fantasy, Miniatures;Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Grid Movement, Modular Board, Role Playing, Solo / Solitaire Game, Storytelling, Variable Player Powers
170561;Valeria: Card Kingdoms;1;5;2016;45;170561.png;Card Game, Dice, Fantasy;Dice Rolling, Open Drafting, Random Production, Variable Set-up
325635;Unmatched: Little Red Riding Hood vs. Beowulf;2;2;2020;20;325635.jpg;Card Game, Fantasy, Fighting, Mythology, Novel-based;Action Points, Card Play Conflict Resolution, Hand Management, Line of Sight, Point to Point Movement, Variable Player Powers
181530;Runebound (Third Edition);2;4;2015;180;181530.jpg;Adventure, Exploration, Fantasy, Fighting;Action Points, Area Movement, Deck, Bag, and Pool Building, Dice Rolling, Die Icon Resolution, Hexagon Grid, Role Playing, Roll / Spin and Move, Stat Check Resolution, Variable Player Powers, Variable Set-up
27173;Vikings;2;4;2007;60;027173.jpg;Economic, Medieval, Nautical, Territory Building;Auction/Bidding, Rondel, Tile Placement, Victory Points as a Resource
147949;One Night Ultimate Werewolf;3;10;2014;10;147949.jpg;Bluffing, Card Game, Deduction, Horror, Party Game;Hidden Roles, Role Playing, Roles with Asymmetric Information, Traitor Game, Variable Player Powers, Voting
283393;Aquatica;1;4;2019;60;283393.jpg;Card Game, Fantasy, Nautical;Action Retrieval, Deck, Bag, and Pool Building, Hand Management, Open Drafting, Slide/Push, Solo / Solitaire Game, Variable Player Powers
117959;Las Vegas;2;5;2012;30;117959.jpg;Dice;Area Majority / Influence, Dice Rolling
97842;Last Will;2;5;2011;75;097842.jpg;Card Game, Economic, Humor;Action Points, Hand Management, Victory Points as a Resource, Worker Placement
266830;QE;3;5;2019;45;266830.png;Economic;Auction: Sealed Bid, Auction/Bidding, End Game Bonuses, Memory, Set Collection
102652;Sentinels of the Multiverse;2;5;2011;60;102652.jpg;Card Game, Comic Book / Strip, Fighting;Cooperative Game, Hand Management, Solo / Solitaire Game, Variable Player Powers
84419;Space Empires 4X;1;4;2011;240;084419.jpg;Bluffing, Civilization, Science Fiction, Space Exploration, Wargame;Auction/Bidding, Dice Rolling, Grid Movement, Hexagon Grid, Income, Movement Points, Paper-and-Pencil, Secret Unit Deployment, Simulation, Solo / Solitaire Game, Tech Trees / Tech Tracks
28023;Jamaica;2;6;2007;60;028023.png;Nautical, Pirates;Dice Rolling, Hand Management, Race, Roll / Spin and Move, Simultaneous Action Selection
183251;Karuba;2;4;2015;40;183251.jpg;Exploration, Puzzle;Bingo, Connections, Grid Movement, Network and Route Building, Simultaneous Action Selection, Tile Placement
265402;In the Hall of the Mountain King;2;5;2019;90;265402.jpg;Fantasy, Territory Building;Grid Coverage, Network and Route Building, Pick-up and Deliver, Team-Based Game, Tile Placement
875;Roads & Boats;1;4;1999;240;000875.jpg;City Building, Civilization, Economic, Industry / Manufacturing, Transportation;Grid Movement, Line Drawing, Modular Board, Network and Route Building, Pick-up and Deliver
248490;Atlantis Rising (Second Edition);1;7;2019;120;248490.jpg;Ancient, Civilization, Dice, Fantasy, Mythology, Prehistoric, Science Fiction;Cooperative Game, Dice Rolling, Push Your Luck, Solo / Solitaire Game, Variable Player Powers, Worker Placement, Worker Placement, Different Worker Types
308119;Pax Renaissance: 2nd Edition;1;4;2021;120;308119.png;Pike and Shot, Renaissance;Action Points, Increase Value of Unchosen Resources, Market, Open Drafting, Simulation
34119;Tales of the Arabian Nights;1;6;2009;120;034119.jpg;Adventure, Arabian, Exploration, Fantasy, Travel;Dice Rolling, Narrative Choice / Paragraph, Point to Point Movement, Role Playing, Solo / Solitaire Game, Storytelling, Variable Player Powers
22827;StarCraft: The Board Game;2;6;2007;240;022827.jpg;Civilization, Miniatures, Science Fiction, Space Exploration, Territory Building, Video Game Theme, Wargame;Area Majority / Influence, Area Movement, Card Play Conflict Resolution, Deck, Bag, and Pool Building, Modular Board, Order Counters, Variable Player Powers
475;Taj Mahal;2;5;2000;90;000475.jpg;Bluffing, Political;Auction: Turn Order Until Pass, Auction/Bidding, Hand Management, Network and Route Building, Open Drafting, Set Collection
349067;The Lord of the Rings: The Card Game - Revised Core Set;1;4;2022;90;349067.jpg;Adventure, Card Game, Collectible Components, Fantasy, Novel-based;Automatic Resource Growth, Cooperative Game, Deck Construction, Events, Hand Management, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers, Variable Set-up
503;Through the Desert;2;5;1998;45;000503.jpg;Abstract Strategy, Animals, Arabian;Chaining, Connections, Enclosure, Hexagon Grid, Hidden Victory Points, Network and Route Building
123123;BattleCON: Devastation of Indines;1;5;2013;45;123123.jpg;Card Game, Fantasy, Fighting;Hand Management, Point to Point Movement, Simultaneous Action Selection, Solo / Solitaire Game, Team-Based Game, Variable Player Powers
42052;Vinhos;2;4;2010;135;042052.jpg;Economic, Farming, Industry / Manufacturing;Area Majority / Influence, Worker Placement
58421;Egizia;2;4;2009;90;058421.jpg;Ancient, Farming;Bias, End Game Bonuses, Open Drafting, Worker Placement
232043;Queendomino;2;4;2017;25;232043.png;City Building, Fantasy, Medieval, Territory Building;Enclosure, Open Drafting, Tile Placement, Variable Phase Order
151022;Baseball Highlights: 2045;1;4;2015;45;151022.png;Card Game, Science Fiction, Sports;Deck, Bag, and Pool Building, Hand Management, Open Drafting, Solo / Solitaire Game, Take That
133038;Pathfinder Adventure Card Game: Rise of the Runelords - Base Set;1;4;2013;90;133038.jpg;Adventure, Card Game, Fantasy, Fighting;Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Move Through Deck, Role Playing, Scenario / Mission / Campaign Game, Solo / Solitaire Game, Variable Player Powers
2346;DVONN;2;2;2001;30;002346.jpg;Abstract Strategy;Grid Movement, Map Reduction
27746;Colosseum;3;5;2007;90;027746.jpg;Ancient, Negotiation;Auction/Bidding, Dice Rolling, Roll / Spin and Move, Set Collection, Trading
128780;Pax Porfiriana;1;6;2012;120;128780.jpg;Card Game, Civil War, Economic, Political, Post-Napoleonic, Wargame;Action Points, Finale Ending, Hand Management, Income, Market, Open Drafting, Simulation, Take That, Variable Player Powers
340466;Unfathomable;3;6;2021;240;340466.jpg;Bluffing, Deduction, Fantasy, Horror, Novel-based;Area Movement, Hand Management, Hidden Roles, Team-Based Game, Traitor Game, Variable Player Powers
15363;Nexus Ops;2;4;2005;90;015363.jpg;Exploration, Fighting, Science Fiction, Wargame;Area Majority / Influence, Dice Rolling, Hand Management, Hexagon Grid, King of the Hill, Modular Board, Take That, Team-Based Game
172308;Broom Service;2;5;2015;75;172308.jpg;Fantasy;Area Movement, Follow, Hand Management, Pick-up and Deliver, Set Collection, Simultaneous Action Selection, Variable Phase Order
4390;Carcassonne: Hunters and Gatherers;2;5;2002;35;004390.png;Prehistoric;Area Majority / Influence, Map Addition, Tile Placement
264055;Draftosaurus;2;5;2019;15;264055.jpg;Animals, Prehistoric, Science Fiction;Closed Drafting, Dice Rolling, Set Collection, Simultaneous Action Selection
159508;AquaSphere;2;4;2014;100;159508.jpg;Nautical, Science Fiction;Area Majority / Influence, Area Movement, End Game Bonuses, Income, Modular Board, Once-Per-Game Abilities, Open Drafting, Tech Trees / Tech Tracks, Tile Placement, Turn Order: Pass Order, Variable Set-up
141572;Paperback;2;5;2014;45;141572.jpg;Card Game, Print & Play, Word Game;Cooperative Game, Deck, Bag, and Pool Building, Delayed Purchase, Open Drafting
192836;The Colonists;1;4;2016;360;192836.jpg;Civilization;Area Movement, Hand Management, Modular Board, Open Drafting, Solo / Solitaire Game, Tile Placement, Worker Placement
193949;Star Trek: Ascendancy;3;3;2016;180;193949.jpg;Civilization, Exploration, Miniatures, Movies / TV / Radio theme, Negotiation, Science Fiction, Space Exploration, Territory Building, Wargame;Action Points, Dice Rolling, Events, Modular Board, Point to Point Movement, Simulation, Trading, Variable Player Powers
42215;Tobago;2;4;2009;60;042215.jpg;Adventure, Deduction, Exploration;Deduction, Grid Movement, Hand Management, Hexagon Grid, Modular Board, Push Your Luck
216734;Dice Throne: Season One;2;6;2018;40;216734.jpg;Card Game, Dice, Fantasy, Fighting;Dice Rolling, Re-rolling and Locking, Take That, Team-Based Game, Variable Player Powers
130960;Triumph & Tragedy: European Balance of Power 1936-1945;2;3;2015;360;130960.jpg;Economic, Negotiation, Political, Territory Building, Wargame, World War II;Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Movement Points, Secret Unit Deployment
351040;Ready Set Bet;2;9;2022;60;351040.jpg;Animals, Party Game, Racing, Real-time, Sports;Betting and Bluffing, Dice Rolling, Real-Time, Track Movement
370591;Dorfromantik: The Board Game;1;6;2022;60;370591.jpg;City Building, Environmental, Puzzle, Territory Building, Video Game Theme;Area Majority / Influence, Cooperative Game, Hexagon Grid, Map Addition, Modular Board, Scenario / Mission / Campaign Game, Tile Placement, Variable Set-up
390092;Ticket to Ride Legacy: Legends of the West;2;5;2023;90;390092.png;Trains;Connections, Contracts, End Game Bonuses, Hand Management, Legacy Game, Network and Route Building, Open Drafting, Push Your Luck, Set Collection
266121;Unlock!: Heroic Adventures;1;6;2018;60;266121.jpg;Card Game, Exploration, Puzzle, Real-time;Cooperative Game, Storytelling
269511;Cooper Island;1;4;2019;120;269511.jpg;Exploration, Nautical;Income, Layering, Tile Placement, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types
242705;Aeon Trespass: Odyssey;1;4;2022;90;242705.jpg;Adventure, Ancient, Civilization, Economic, Exploration, Fantasy, Miniatures, Mythology, Science Fiction;Command Cards, Cooperative Game, Map Addition, Scenario / Mission / Campaign Game, Tech Trees / Tech Tracks
318009;Dinosaur Island: Rawr 'n Write;1;4;2021;45;318009.png;Animals, Science Fiction;Connections, Dice Rolling, Grid Coverage, Network and Route Building, Paper-and-Pencil, Worker Placement with Dice Workers
307002;Regicide;1;4;2020;30;307002.jpg;Card Game, Fantasy;Communication Limits, Cooperative Game, Hand Management, Solo / Solitaire Game, Variable Set-up
270673;Silver & Gold;2;4;2019;20;270673.jpg;Adventure, Exploration;Bingo, Contracts, End Game Bonuses, Grid Coverage, Paper-and-Pencil, Set Collection
293296;Splendor: Marvel;2;4;2020;30;293296.jpg;Card Game, Comic Book / Strip, Economic;Contracts, Open Drafting, Race, Set Collection
131357;Coup;2;6;2012;15;131357.jpg;Bluffing, Card Game, Deduction, Party Game, Political;Hidden Roles, Memory, Player Elimination, Take That, Variable Player Powers
39351;Automobile;3;5;2009;120;039351.jpg;Economic, Industry / Manufacturing;Commodity Speculation, Variable Player Powers
155703;Evolution;2;6;2014;60;155703.jpg;Animals, Card Game, Educational, Environmental, Prehistoric, Print & Play;Action Points, Hand Management, Push Your Luck, Simulation, Simultaneous Action Selection, Take That
170624;Crusaders: Thy Will Be Done;2;4;2018;60;170624.jpg;Medieval;Grid Movement, Hexagon Grid, Mancala, Variable Player Powers
342810;Marrakesh;2;4;2022;120;342810.jpg;City Building;Cube Tower, End Game Bonuses, Open Drafting, Simultaneous Action Selection
9625;Struggle of Empires;2;7;2004;240;009625.png;Age of Reason, Civilization, Fighting, Political, Territory Building;Alliances, Area Majority / Influence, Area Movement, Auction/Bidding, Dice Rolling
140603;Francis Drake;3;5;2013;120;140603.jpg;Bluffing, Exploration, Nautical, Pirates, Renaissance;Order Counters, Push Your Luck, Secret Unit Deployment, Set Collection, Turn Order: Time Track, Worker Placement
205359;Star Wars: Destiny;2;2;2016;30;205359.jpg;Card Game, Collectible Components, Dice, Fighting, Movies / TV / Radio theme, Science Fiction;Dice Rolling, Hand Management, Variable Player Powers
135219;The Battle of Five Armies;2;2;2014;240;135219.jpg;Adventure, Fantasy, Fighting, Miniatures, Novel-based, Wargame;Area Majority / Influence, Area Movement, Dice Rolling, Hand Management
39938;Carson City;2;5;2009;90;039938.jpg;American West, City Building, Economic;Area Majority / Influence, Dice Rolling, Tile Placement, Variable Player Powers, Worker Placement
3685;Hammer of the Scots;2;2;2002;180;003685.jpg;Medieval, Wargame;Area Movement, Area-Impulse, Campaign / Battle Card Driven, Dice Rolling, Hand Management, Secret Unit Deployment, Simulation, Simultaneous Action Selection
432;Take 5;2;10;1994;45;000432.jpg;Card Game, Number;Hand Management, Score-and-Reset Game, Simultaneous Action Selection
6472;A Game of Thrones;3;5;2003;180;006472.jpg;Bluffing, Fantasy, Negotiation, Novel-based, Political, Wargame;Area Movement, Auction/Bidding, Events, Hand Management, Memory, Order Counters, Player Elimination, Simultaneous Action Selection, Variable Player Powers
111799;Cuba Libre;1;4;2013;180;111799.jpg;Economic, Modern Warfare, Political, Wargame;Area Majority / Influence, Area Movement, Dice Rolling, Solo / Solitaire Game, Variable Player Powers
336794;Galaxy Trucker (Second Edition);2;4;2021;30;336794.jpg;Action / Dexterity, Adventure, Aviation / Flight, Dice, Humor, Real-time, Science Fiction, Space Exploration, Transportation;Dice Rolling, Events, Real-Time, Relative Movement, Tile Placement, Track Movement
